_id,Year,Country/State,AgeGroup,Person
4021,1998,KELANTAN,35–39,56.5
4022,1998,KELANTAN,40–44,51.8
4023,1998,KELANTAN,45–49,48.4
4024,1998,KELANTAN,50–54,39.6
4025,1998,KELANTAN,55–59,26.4
4026,1998,KELANTAN,60–64,19.3
4027,1998,MELAKA,Total,242.4
4028,1998,MELAKA,15–19,13.7
4029,1998,MELAKA,20–24,38.0
4030,1998,MELAKA,25–29,38.5
4031,1998,MELAKA,30–34,37.8
4032,1998,MELAKA,35–39,34.6
4033,1998,MELAKA,40–44,28.5
4034,1998,MELAKA,45–49,22.9
4035,1998,MELAKA,50–54,15.7
4036,1998,MELAKA,55–59,8.0
4037,1998,MELAKA,60–64,4.7
4038,1998,NEGERI SEMBILAN,Total,304.4
4039,1998,NEGERI SEMBILAN,15–19,21.8
4040,1998,NEGERI SEMBILAN,20–24,48.3
4041,1998,NEGERI SEMBILAN,25–29,42.1
4042,1998,NEGERI SEMBILAN,30–34,41.3
4043,1998,NEGERI SEMBILAN,35–39,40.8
4044,1998,NEGERI SEMBILAN,40–44,40.5
4045,1998,NEGERI SEMBILAN,45–49,31.5
4046,1998,NEGERI SEMBILAN,50–54,19.1
4047,1998,NEGERI SEMBILAN,55–59,11.8
4048,1998,NEGERI SEMBILAN,60–64,7.2
4049,1998,PAHANG,Total,364.9
4050,1998,PAHANG,15–19,19.3
4051,1998,PAHANG,20–24,50.7
4052,1998,PAHANG,25–29,55.9
4053,1998,PAHANG,30–34,49.9
4054,1998,PAHANG,35–39,47.4
4055,1998,PAHANG,40–44,48.0
4056,1998,PAHANG,45–49,43.4
4057,1998,PAHANG,50–54,26.2
4058,1998,PAHANG,55–59,14.8
4059,1998,PAHANG,60–64,9.4
4060,1998,PULAU PINANG,Total,585.2
4061,1998,PULAU PINANG,15–19,32.4
4062,1998,PULAU PINANG,20–24,99.3
4063,1998,PULAU PINANG,25–29,103.4
4064,1998,PULAU PINANG,30–34,90.0
4065,1998,PULAU PINANG,35–39,76.8
4066,1998,PULAU PINANG,40–44,64.9
4067,1998,PULAU PINANG,45–49,51.0
4068,1998,PULAU PINANG,50–54,38.4
4069,1998,PULAU PINANG,55–59,17.6
4070,1998,PULAU PINANG,60–64,11.5
4071,1998,PERAK,Total,685.0
4072,1998,PERAK,15–19,44.1
4073,1998,PERAK,20–24,94.1
4074,1998,PERAK,25–29,88.8
4075,1998,PERAK,30–34,84.3
4076,1998,PERAK,35–39,89.2
4077,1998,PERAK,40–44,89.5
4078,1998,PERAK,45–49,78.6
4079,1998,PERAK,50–54,57.3
4080,1998,PERAK,55–59,35.4
4081,1998,PERAK,60–64,23.7
4082,1998,PERLIS,Total,71.0
4083,1998,PERLIS,15–19,4.2
4084,1998,PERLIS,20–24,10.0
4085,1998,PERLIS,25–29,7.8
4086,1998,PERLIS,30–34,7.6
4087,1998,PERLIS,35–39,9.1
4088,1998,PERLIS,40–44,9.5
4089,1998,PERLIS,45–49,9.3
4090,1998,PERLIS,50–54,6.5
4091,1998,PERLIS,55–59,4.3
4092,1998,PERLIS,60–64,2.6
4093,1998,SELANGOR,Total,1430.4
4094,1998,SELANGOR,15–19,66.6
4095,1998,SELANGOR,20–24,270.0
4096,1998,SELANGOR,25–29,271.1
4097,1998,SELANGOR,30–34,224.2
4098,1998,SELANGOR,35–39,208.7
4099,1998,SELANGOR,40–44,164.2
4100,1998,SELANGOR,45–49,108.0
4101,1998,SELANGOR,50–54,64.2
4102,1998,SELANGOR,55–59,35.9
4103,1998,SELANGOR,60–64,17.5
4104,1998,TERENGGANU,Total,293.5
4105,1998,TERENGGANU,15–19,21.3
4106,1998,TERENGGANU,20–24,46.3
4107,1998,TERENGGANU,25–29,42.1
4108,1998,TERENGGANU,30–34,37.0
4109,1998,TERENGGANU,35–39,40.4
4110,1998,TERENGGANU,40–44,33.0
4111,1998,TERENGGANU,45–49,25.1
4112,1998,TERENGGANU,50–54,23.1
4113,1998,TERENGGANU,55–59,14.7
4114,1998,TERENGGANU,60–64,10.4
4115,1998,SABAH,Total,1068.3
4116,1998,SABAH,15–19,82.0
4117,1998,SABAH,20–24,194.1
4118,1998,SABAH,25–29,196.8
4119,1998,SABAH,30–34,171.2
4120,1998,SABAH,35–39,142.7
4121,1998,SABAH,40–44,103.0
4122,1998,SABAH,45–49,75.1
4123,1998,SABAH,50–54,47.2
4124,1998,SABAH,55–59,32.8
4125,1998,SABAH,60–64,23.4
4126,1998,SARAWAK,Total,824.3
4127,1998,SARAWAK,15–19,60.9
4128,1998,SARAWAK,20–24,127.8
4129,1998,SARAWAK,25–29,133.3
4130,1998,SARAWAK,30–34,121.4
4131,1998,SARAWAK,35–39,107.3
4132,1998,SARAWAK,40–44,90.6
4133,1998,SARAWAK,45–49,71.4
4134,1998,SARAWAK,50–54,55.0
4135,1998,SARAWAK,55–59,33.3
4136,1998,SARAWAK,60–64,23.4
4137,1998,W.P.KUALA LUMPUR,Total,668.3
4138,1998,W.P.KUALA LUMPUR,15–19,23.4
4139,1998,W.P.KUALA LUMPUR,20–24,109.7
4140,1998,W.P.KUALA LUMPUR,25–29,140.3
4141,1998,W.P.KUALA LUMPUR,30–34,114.3
4142,1998,W.P.KUALA LUMPUR,35–39,94.1
4143,1998,W.P.KUALA LUMPUR,40–44,69.6
4144,1998,W.P.KUALA LUMPUR,45–49,55.4
4145,1998,W.P.KUALA LUMPUR,50–54,34.8
4146,1998,W.P.KUALA LUMPUR,55–59,17.8
4147,1998,W.P.KUALA LUMPUR,60–64,9.0
4148,1998,W.P.LABUAN,Total,37.0
4149,1998,W.P.LABUAN,15–19,2.1
4150,1998,W.P.LABUAN,20–24,7.3
4151,1998,W.P.LABUAN,25–29,7.8
4152,1998,W.P.LABUAN,30–34,6.8
4153,1998,W.P.LABUAN,35–39,4.2
4154,1998,W.P.LABUAN,40–44,4.8
4155,1998,W.P.LABUAN,45–49,2.2
4156,1998,W.P.LABUAN,50–54,1.1
4157,1998,W.P.LABUAN,55–59,0.4
4158,1998,W.P.LABUAN,60–64,0.3
4159,1997,MALAYSIA,Total,8569.2
4160,1997,MALAYSIA,15–19,591.1
4161,1997,MALAYSIA,20–24,1460.5
4162,1997,MALAYSIA,25–29,1411.6
4163,1997,MALAYSIA,30–34,1268.4
4164,1997,MALAYSIA,35–39,1150.9
4165,1997,MALAYSIA,40–44,952.9
4166,1997,MALAYSIA,45–49,733.9
4167,1997,MALAYSIA,50–54,498.2
4168,1997,MALAYSIA,55–59,311.9
4169,1997,MALAYSIA,60–64,189.5
4170,1997,JOHOR,Total,1058.4
4171,1997,JOHOR,15–19,77.9
4172,1997,JOHOR,20–24,193.9
4173,1997,JOHOR,25–29,168.8
4174,1997,JOHOR,30–34,147.6
4175,1997,JOHOR,35–39,136.9
4176,1997,JOHOR,40–44,121.8
4177,1997,JOHOR,45–49,94.1
4178,1997,JOHOR,50–54,54.4
4179,1997,JOHOR,55–59,39.2
4180,1997,JOHOR,60–64,23.9
4181,1997,KEDAH,Total,601.3
4182,1997,KEDAH,15–19,45.5
4183,1997,KEDAH,20–24,93.5
4184,1997,KEDAH,25–29,78.1
4185,1997,KEDAH,30–34,82.1
4186,1997,KEDAH,35–39,75.1
4187,1997,KEDAH,40–44,68.3
4188,1997,KEDAH,45–49,64.7
4189,1997,KEDAH,50–54,41.2
4190,1997,KEDAH,55–59,30.9
4191,1997,KEDAH,60–64,22.0
4192,1997,KELANTAN,Total,413.7
4193,1997,KELANTAN,15–19,27.4
4194,1997,KELANTAN,20–24,48.7
4195,1997,KELANTAN,25–29,50.8
4196,1997,KELANTAN,30–34,56.2
4197,1997,KELANTAN,35–39,63.4
4198,1997,KELANTAN,40–44,46.2
4199,1997,KELANTAN,45–49,45.7
4200,1997,KELANTAN,50–54,36.5
4201,1997,KELANTAN,55–59,22.6
4202,1997,KELANTAN,60–64,16.1
4203,1997,MELAKA,Total,257.1
4204,1997,MELAKA,15–19,19.2
4205,1997,MELAKA,20–24,46.4
4206,1997,MELAKA,25–29,39.4
4207,1997,MELAKA,30–34,37.8
4208,1997,MELAKA,35–39,34.8
4209,1997,MELAKA,40–44,27.8
4210,1997,MELAKA,45–49,22.4
4211,1997,MELAKA,50–54,14.5
4212,1997,MELAKA,55–59,9.3
4213,1997,MELAKA,60–64,5.4
4214,1997,NEGERI SEMBILAN,Total,307.6
4215,1997,NEGERI SEMBILAN,15–19,19.7
4216,1997,NEGERI SEMBILAN,20–24,47.9
4217,1997,NEGERI SEMBILAN,25–29,43.2
4218,1997,NEGERI SEMBILAN,30–34,44.7
4219,1997,NEGERI SEMBILAN,35–39,45.4
4220,1997,NEGERI SEMBILAN,40–44,41.5
4221,1997,NEGERI SEMBILAN,45–49,28.6
4222,1997,NEGERI SEMBILAN,50–54,16.0
4223,1997,NEGERI SEMBILAN,55–59,12.2
4224,1997,NEGERI SEMBILAN,60–64,8.3
4225,1997,PAHANG,Total,395.4
4226,1997,PAHANG,15–19,26.8
4227,1997,PAHANG,20–24,57.2
4228,1997,PAHANG,25–29,59.4
4229,1997,PAHANG,30–34,56.1
4230,1997,PAHANG,35–39,53.1
4231,1997,PAHANG,40–44,51.0
4232,1997,PAHANG,45–49,39.7
4233,1997,PAHANG,50–54,26.8
4234,1997,PAHANG,55–59,16.0
4235,1997,PAHANG,60–64,9.4
4236,1997,PULAU PINANG,Total,552.0
4237,1997,PULAU PINANG,15–19,29.9
4238,1997,PULAU PINANG,20–24,108.4
4239,1997,PULAU PINANG,25–29,101.0
4240,1997,PULAU PINANG,30–34,80.5
4241,1997,PULAU PINANG,35–39,68.8
4242,1997,PULAU PINANG,40–44,58.4
4243,1997,PULAU PINANG,45–49,44.8
4244,1997,PULAU PINANG,50–54,32.7
4245,1997,PULAU PINANG,55–59,17.3
4246,1997,PULAU PINANG,60–64,10.2
4247,1997,PERAK,Total,744.2
4248,1997,PERAK,15–19,48.3
4249,1997,PERAK,20–24,103.1
4250,1997,PERAK,25–29,103.6
4251,1997,PERAK,30–34,104.8
4252,1997,PERAK,35–39,104.9
4253,1997,PERAK,40–44,88.9
4254,1997,PERAK,45–49,79.8
4255,1997,PERAK,50–54,54.9
4256,1997,PERAK,55–59,35.5
4257,1997,PERAK,60–64,20.4
4258,1997,PERLIS,Total,70.1
4259,1997,PERLIS,15–19,4.1
4260,1997,PERLIS,20–24,8.7
4261,1997,PERLIS,25–29,7.2
4262,1997,PERLIS,30–34,9.5
4263,1997,PERLIS,35–39,10.4
4264,1997,PERLIS,40–44,8.7
4265,1997,PERLIS,45–49,8.3
4266,1997,PERLIS,50–54,6.8
4267,1997,PERLIS,55–59,4.2
4268,1997,PERLIS,60–64,2.4
4269,1997,SELANGOR,Total,1329.9
4270,1997,SELANGOR,15–19,81.2
4271,1997,SELANGOR,20–24,243.1
4272,1997,SELANGOR,25–29,254.1
4273,1997,SELANGOR,30–34,216.6
4274,1997,SELANGOR,35–39,190.8
4275,1997,SELANGOR,40–44,142.6
4276,1997,SELANGOR,45–49,96.6
4277,1997,SELANGOR,50–54,60.3
4278,1997,SELANGOR,55–59,30.5
4279,1997,SELANGOR,60–64,14.0
4280,1997,TERENGGANU,Total,282.3
4281,1997,TERENGGANU,15–19,20.8
4282,1997,TERENGGANU,20–24,50.0
4283,1997,TERENGGANU,25–29,44.4
4284,1997,TERENGGANU,30–34,39.1
4285,1997,TERENGGANU,35–39,34.6
4286,1997,TERENGGANU,40–44,31.2
4287,1997,TERENGGANU,45–49,22.9
4288,1997,TERENGGANU,50–54,19.9
4289,1997,TERENGGANU,55–59,11.9
4290,1997,TERENGGANU,60–64,7.4
4291,1997,SABAH,Total,1000.1
4292,1997,SABAH,15–19,88.0
4293,1997,SABAH,20–24,193.2
4294,1997,SABAH,25–29,192.2
4295,1997,SABAH,30–34,158.5
4296,1997,SABAH,35–39,124.6
4297,1997,SABAH,40–44,91.7
4298,1997,SABAH,45–49,63.3
4299,1997,SABAH,50–54,43.3
4300,1997,SABAH,55–59,27.5
4301,1997,SABAH,60–64,17.6
4302,1997,SARAWAK,Total,831.5
4303,1997,SARAWAK,15–19,67.5
4304,1997,SARAWAK,20–24,135.6
4305,1997,SARAWAK,25–29,132.7
4306,1997,SARAWAK,30–34,120.8
4307,1997,SARAWAK,35–39,105.4
4308,1997,SARAWAK,40–44,90.5
4309,1997,SARAWAK,45–49,69.2
4310,1997,SARAWAK,50–54,51.9
4311,1997,SARAWAK,55–59,35.2
4312,1997,SARAWAK,60–64,22.6
4313,1997,W.P.KUALA LUMPUR,Total,691.0
4314,1997,W.P.KUALA LUMPUR,15–19,32.5
4315,1997,W.P.KUALA LUMPUR,20–24,126.2
4316,1997,W.P.KUALA LUMPUR,25–29,129.4
4317,1997,W.P.KUALA LUMPUR,30–34,109.3
4318,1997,W.P.KUALA LUMPUR,35–39,95.9
4319,1997,W.P.KUALA LUMPUR,40–44,80.7
4320,1997,W.P.KUALA LUMPUR,45–49,51.6
4321,1997,W.P.KUALA LUMPUR,50–54,37.7
4322,1997,W.P.KUALA LUMPUR,55–59,19.1
4323,1997,W.P.KUALA LUMPUR,60–64,8.6
4324,1997,W.P.LABUAN,Total,34.7
4325,1997,W.P.LABUAN,15–19,2.3
4326,1997,W.P.LABUAN,20–24,4.7
4327,1997,W.P.LABUAN,25–29,7.2
4328,1997,W.P.LABUAN,30–34,4.8
4329,1997,W.P.LABUAN,35–39,6.9
4330,1997,W.P.LABUAN,40–44,3.7
4331,1997,W.P.LABUAN,45–49,2.3
4332,1997,W.P.LABUAN,50–54,1.3
4333,1997,W.P.LABUAN,55–59,0.6
4334,1997,W.P.LABUAN,60–64,1.1
4335,1996,MALAYSIA,Total,8399.3
4336,1996,MALAYSIA,15–19,624.8
4337,1996,MALAYSIA,20–24,1441.1
4338,1996,MALAYSIA,25–29,1366.0
4339,1996,MALAYSIA,30–34,1250.3
4340,1996,MALAYSIA,35–39,1120.4
4341,1996,MALAYSIA,40–44,910.8
4342,1996,MALAYSIA,45–49,706.4
4343,1996,MALAYSIA,50–54,481.8
4344,1996,MALAYSIA,55–59,305.3
4345,1996,MALAYSIA,60–64,192.4
4346,1996,JOHOR,Total,996.7
4347,1996,JOHOR,15–19,73.3
4348,1996,JOHOR,20–24,183.0
4349,1996,JOHOR,25–29,164.6
4350,1996,JOHOR,30–34,145.0
4351,1996,JOHOR,35–39,130.2
4352,1996,JOHOR,40–44,117.2
4353,1996,JOHOR,45–49,81.7
4354,1996,JOHOR,50–54,54.0
4355,1996,JOHOR,55–59,30.4
4356,1996,JOHOR,60–64,17.2
4357,1996,KEDAH,Total,535.9
4358,1996,KEDAH,15–19,40.3
4359,1996,KEDAH,20–24,79.9
4360,1996,KEDAH,25–29,69.7
4361,1996,KEDAH,30–34,71.8
4362,1996,KEDAH,35–39,65.8
4363,1996,KEDAH,40–44,61.3
4364,1996,KEDAH,45–49,59.0
4365,1996,KEDAH,50–54,42.5
4366,1996,KEDAH,55–59,25.8
4367,1996,KEDAH,60–64,19.9
4368,1996,KELANTAN,Total,445.5
4369,1996,KELANTAN,15–19,30.4
4370,1996,KELANTAN,20–24,57.6
4371,1996,KELANTAN,25–29,58.9
4372,1996,KELANTAN,30–34,58.8
4373,1996,KELANTAN,35–39,59.3
4374,1996,KELANTAN,40–44,51.2
4375,1996,KELANTAN,45–49,40.6
4376,1996,KELANTAN,50–54,39.6
4377,1996,KELANTAN,55–59,32.5
4378,1996,KELANTAN,60–64,16.6
4379,1996,MELAKA,Total,237.0
4380,1996,MELAKA,15–19,17.1
4381,1996,MELAKA,20–24,40.4
4382,1996,MELAKA,25–29,35.8
4383,1996,MELAKA,30–34,34.9
4384,1996,MELAKA,35–39,33.0
4385,1996,MELAKA,40–44,27.3
4386,1996,MELAKA,45–49,20.0
4387,1996,MELAKA,50–54,13.6
4388,1996,MELAKA,55–59,8.2
4389,1996,MELAKA,60–64,6.7
4390,1996,NEGERI SEMBILAN,Total,319.3
4391,1996,NEGERI SEMBILAN,15–19,23.7
4392,1996,NEGERI SEMBILAN,20–24,49.0
4393,1996,NEGERI SEMBILAN,25–29,48.5
4394,1996,NEGERI SEMBILAN,30–34,46.9
4395,1996,NEGERI SEMBILAN,35–39,45.8
4396,1996,NEGERI SEMBILAN,40–44,39.3
4397,1996,NEGERI SEMBILAN,45–49,27.6
4398,1996,NEGERI SEMBILAN,50–54,18.9
4399,1996,NEGERI SEMBILAN,55–59,12.6
4400,1996,NEGERI SEMBILAN,60–64,6.8
4401,1996,PAHANG,Total,406.2
4402,1996,PAHANG,15–19,30.2
4403,1996,PAHANG,20–24,59.1
4404,1996,PAHANG,25–29,59.9
4405,1996,PAHANG,30–34,59.2
4406,1996,PAHANG,35–39,59.3
4407,1996,PAHANG,40–44,45.3
4408,1996,PAHANG,45–49,40.1
4409,1996,PAHANG,50–54,26.6
4410,1996,PAHANG,55–59,16.2
4411,1996,PAHANG,60–64,10.2
4412,1996,PULAU PINANG,Total,449.4
4413,1996,PULAU PINANG,15–19,24.0
4414,1996,PULAU PINANG,20–24,92.8
4415,1996,PULAU PINANG,25–29,83.7
4416,1996,PULAU PINANG,30–34,69.5
4417,1996,PULAU PINANG,35–39,58.3
4418,1996,PULAU PINANG,40–44,44.8
4419,1996,PULAU PINANG,45–49,34.3
4420,1996,PULAU PINANG,50–54,23.1
4421,1996,PULAU PINANG,55–59,12.1
4422,1996,PULAU PINANG,60–64,6.8
4423,1996,PERAK,Total,723.1
4424,1996,PERAK,15–19,54.5
4425,1996,PERAK,20–24,95.6
4426,1996,PERAK,25–29,93.7
4427,1996,PERAK,30–34,100.3
4428,1996,PERAK,35–39,99.4
4429,1996,PERAK,40–44,85.6
4430,1996,PERAK,45–49,81.6
4431,1996,PERAK,50–54,52.0
4432,1996,PERAK,55–59,36.2
4433,1996,PERAK,60–64,24.3
4434,1996,PERLIS,Total,70.1
4435,1996,PERLIS,15–19,4.2
4436,1996,PERLIS,20–24,8.0
4437,1996,PERLIS,25–29,7.7
4438,1996,PERLIS,30–34,11.0
4439,1996,PERLIS,35–39,10.1
4440,1996,PERLIS,40–44,9.1
4441,1996,PERLIS,45–49,7.6
4442,1996,PERLIS,50–54,5.8
4443,1996,PERLIS,55–59,4.0
4444,1996,PERLIS,60–64,2.6
4445,1996,SELANGOR,Total,1359.0
4446,1996,SELANGOR,15–19,90.0
4447,1996,SELANGOR,20–24,265.4
4448,1996,SELANGOR,25–29,253.6
4449,1996,SELANGOR,30–34,213.7
4450,1996,SELANGOR,35–39,188.3
4451,1996,SELANGOR,40–44,141.0
4452,1996,SELANGOR,45–49,101.7
4453,1996,SELANGOR,50–54,57.3
4454,1996,SELANGOR,55–59,30.4
4455,1996,SELANGOR,60–64,17.7
4456,1996,TERENGGANU,Total,298.0
4457,1996,TERENGGANU,15–19,24.5
4458,1996,TERENGGANU,20–24,45.5
4459,1996,TERENGGANU,25–29,42.7
4460,1996,TERENGGANU,30–34,45.1
4461,1996,TERENGGANU,35–39,40.1
4462,1996,TERENGGANU,40–44,32.7
4463,1996,TERENGGANU,45–49,22.3
4464,1996,TERENGGANU,50–54,21.6
4465,1996,TERENGGANU,55–59,14.2
4466,1996,TERENGGANU,60–64,9.3
4467,1996,SABAH,Total,992.5
4468,1996,SABAH,15–19,96.1
4469,1996,SABAH,20–24,192.5
4470,1996,SABAH,25–29,184.5
4471,1996,SABAH,30–34,154.7
4472,1996,SABAH,35–39,124.8
4473,1996,SABAH,40–44,88.4
4474,1996,SABAH,45–49,61.2
4475,1996,SABAH,50–54,43.0
4476,1996,SABAH,55–59,28.3
4477,1996,SABAH,60–64,19.0
4478,1996,SARAWAK,Total,831.5
4479,1996,SARAWAK,15–19,76.2
4480,1996,SARAWAK,20–24,131.3
4481,1996,SARAWAK,25–29,132.1
4482,1996,SARAWAK,30–34,119.8
4483,1996,SARAWAK,35–39,105.5
4484,1996,SARAWAK,40–44,86.7
4485,1996,SARAWAK,45–49,68.3
4486,1996,SARAWAK,50–54,50.7
4487,1996,SARAWAK,55–59,35.5
4488,1996,SARAWAK,60–64,25.5
4489,1996,W.P.KUALA LUMPUR,Total,697.8
4490,1996,W.P.KUALA LUMPUR,15–19,37.5
4491,1996,W.P.KUALA LUMPUR,20–24,133.5
4492,1996,W.P.KUALA LUMPUR,25–29,123.5
4493,1996,W.P.KUALA LUMPUR,30–34,110.3
4494,1996,W.P.KUALA LUMPUR,35–39,94.6
4495,1996,W.P.KUALA LUMPUR,40–44,78.3
4496,1996,W.P.KUALA LUMPUR,45–49,59.3
4497,1996,W.P.KUALA LUMPUR,50–54,32.6
4498,1996,W.P.KUALA LUMPUR,55–59,18.7
4499,1996,W.P.KUALA LUMPUR,60–64,9.6
4500,1996,W.P.LABUAN,Total,37.4
4501,1996,W.P.LABUAN,15–19,2.8
4502,1996,W.P.LABUAN,20–24,7.6
4503,1996,W.P.LABUAN,25–29,7.0
4504,1996,W.P.LABUAN,30–34,9.1
4505,1996,W.P.LABUAN,35–39,5.8
4506,1996,W.P.LABUAN,40–44,2.9
4507,1996,W.P.LABUAN,45–49,1.2
4508,1996,W.P.LABUAN,50–54,0.3
4509,1996,W.P.LABUAN,55–59,0.4
4510,1996,W.P.LABUAN,60–64,0.2
4511,1995,MALAYSIA,Total,7645.0
4512,1995,MALAYSIA,15–19,546.5
4513,1995,MALAYSIA,20–24,1275.6
4514,1995,MALAYSIA,25–29,1232.2
4515,1995,MALAYSIA,30–34,1173.5
4516,1995,MALAYSIA,35–39,1027.2
4517,1995,MALAYSIA,40–44,845.8
4518,1995,MALAYSIA,45–49,639.9
4519,1995,MALAYSIA,50–54,442.6
4520,1995,MALAYSIA,55–59,289.4
4521,1995,MALAYSIA,60–64,172.2
4522,1995,JOHOR,Total,891.8
4523,1995,JOHOR,15–19,63.3
4524,1995,JOHOR,20–24,160.2
4525,1995,JOHOR,25–29,145.0
4526,1995,JOHOR,30–34,131.6
4527,1995,JOHOR,35–39,116.3
4528,1995,JOHOR,40–44,100.4
4529,1995,JOHOR,45–49,73.2
4530,1995,JOHOR,50–54,47.5
4531,1995,JOHOR,55–59,36.4
4532,1995,JOHOR,60–64,17.9
4533,1995,KEDAH,Total,521.1
4534,1995,KEDAH,15–19,39.7
4535,1995,KEDAH,20–24,82.8
4536,1995,KEDAH,25–29,72.4
4537,1995,KEDAH,30–34,72.5
4538,1995,KEDAH,35–39,66.3
4539,1995,KEDAH,40–44,63.2
4540,1995,KEDAH,45–49,47.1
4541,1995,KEDAH,50–54,33.7
4542,1995,KEDAH,55–59,25.1
4543,1995,KEDAH,60–64,18.3
4544,1995,KELANTAN,Total,412.7
4545,1995,KELANTAN,15–19,34.2
4546,1995,KELANTAN,20–24,50.3
4547,1995,KELANTAN,25–29,47.6
4548,1995,KELANTAN,30–34,58.9
4549,1995,KELANTAN,35–39,58.0
4550,1995,KELANTAN,40–44,44.2
4551,1995,KELANTAN,45–49,43.9
4552,1995,KELANTAN,50–54,35.1
4553,1995,KELANTAN,55–59,22.5
4554,1995,KELANTAN,60–64,17.9
4555,1995,MELAKA,Total,222.8
4556,1995,MELAKA,15–19,17.8
4557,1995,MELAKA,20–24,37.8
4558,1995,MELAKA,25–29,33.2
4559,1995,MELAKA,30–34,32.7
4560,1995,MELAKA,35–39,31.2
4561,1995,MELAKA,40–44,25.5
4562,1995,MELAKA,45–49,19.4
4563,1995,MELAKA,50–54,12.2
4564,1995,MELAKA,55–59,8.2
4565,1995,MELAKA,60–64,4.7
4566,1995,NEGERI SEMBILAN,Total,296.2
4567,1995,NEGERI SEMBILAN,15–19,24.8
4568,1995,NEGERI SEMBILAN,20–24,41.5
4569,1995,NEGERI SEMBILAN,25–29,40.2
4570,1995,NEGERI SEMBILAN,30–34,41.5
4571,1995,NEGERI SEMBILAN,35–39,41.1
4572,1995,NEGERI SEMBILAN,40–44,36.3
4573,1995,NEGERI SEMBILAN,45–49,29.5
4574,1995,NEGERI SEMBILAN,50–54,20.1
4575,1995,NEGERI SEMBILAN,55–59,14.0
4576,1995,NEGERI SEMBILAN,60–64,7.1
4577,1995,PAHANG,Total,371.4
4578,1995,PAHANG,15–19,23.8
4579,1995,PAHANG,20–24,51.1
4580,1995,PAHANG,25–29,53.3
4581,1995,PAHANG,30–34,59.5
4582,1995,PAHANG,35–39,55.8
4583,1995,PAHANG,40–44,45.9
4584,1995,PAHANG,45–49,35.9
4585,1995,PAHANG,50–54,20.7
4586,1995,PAHANG,55–59,18.4
4587,1995,PAHANG,60–64,6.9
4588,1995,PULAU PINANG,Total,485.8
4589,1995,PULAU PINANG,15–19,35.0
4590,1995,PULAU PINANG,20–24,103.4
4591,1995,PULAU PINANG,25–29,81.9
4592,1995,PULAU PINANG,30–34,71.1
4593,1995,PULAU PINANG,35–39,58.0
4594,1995,PULAU PINANG,40–44,52.7
4595,1995,PULAU PINANG,45–49,38.9
4596,1995,PULAU PINANG,50–54,24.2
4597,1995,PULAU PINANG,55–59,13.3
4598,1995,PULAU PINANG,60–64,7.2
4599,1995,PERAK,Total,634.3
4600,1995,PERAK,15–19,40.8
4601,1995,PERAK,20–24,82.2
4602,1995,PERAK,25–29,76.5
4603,1995,PERAK,30–34,85.0
4604,1995,PERAK,35–39,94.5
4605,1995,PERAK,40–44,78.5
4606,1995,PERAK,45–49,72.4
4607,1995,PERAK,50–54,52.7
4608,1995,PERAK,55–59,33.3
4609,1995,PERAK,60–64,18.6
4610,1995,PERLIS,Total,70.8
4611,1995,PERLIS,15–19,5.5
4612,1995,PERLIS,20–24,8.5
4613,1995,PERLIS,25–29,8.6
4614,1995,PERLIS,30–34,9.0
4615,1995,PERLIS,35–39,9.7
4616,1995,PERLIS,40–44,9.9
4617,1995,PERLIS,45–49,7.3
4618,1995,PERLIS,50–54,5.5
4619,1995,PERLIS,55–59,3.5
4620,1995,PERLIS,60–64,3.3
4621,1995,SELANGOR,Total,1338.9
4622,1995,SELANGOR,15–19,81.4
4623,1995,SELANGOR,20–24,259.1
4624,1995,SELANGOR,25–29,259.4
4625,1995,SELANGOR,30–34,222.9
4626,1995,SELANGOR,35–39,186.3
4627,1995,SELANGOR,40–44,136.2
4628,1995,SELANGOR,45–49,91.8
4629,1995,SELANGOR,50–54,53.6
4630,1995,SELANGOR,55–59,33.0
4631,1995,SELANGOR,60–64,15.1
4632,1995,TERENGGANU,Total,268.0
4633,1995,TERENGGANU,15–19,19.5
4634,1995,TERENGGANU,20–24,38.7
4635,1995,TERENGGANU,25–29,39.7
4636,1995,TERENGGANU,30–34,44.0
4637,1995,TERENGGANU,35–39,35.9
4638,1995,TERENGGANU,40–44,27.5
4639,1995,TERENGGANU,45–49,22.5
4640,1995,TERENGGANU,50–54,18.8
4641,1995,TERENGGANU,55–59,14.0
4642,1995,TERENGGANU,60–64,7.4
4643,1995,SABAH,Total,722.7
4644,1995,SABAH,15–19,55.2
4645,1995,SABAH,20–24,120.0
4646,1995,SABAH,25–29,135.4
4647,1995,SABAH,30–34,123.9
4648,1995,SABAH,35–39,94.9
4649,1995,SABAH,40–44,71.4
4650,1995,SABAH,45–49,44.9
4651,1995,SABAH,50–54,36.9
4652,1995,SABAH,55–59,22.6
4653,1995,SABAH,60–64,17.6
4654,1995,SARAWAK,Total,789.2
4655,1995,SARAWAK,15–19,74.4
4656,1995,SARAWAK,20–24,126.7
4657,1995,SARAWAK,25–29,122.7
4658,1995,SARAWAK,30–34,115.0
4659,1995,SARAWAK,35–39,96.9
4660,1995,SARAWAK,40–44,83.6
4661,1995,SARAWAK,45–49,64.5
4662,1995,SARAWAK,50–54,50.6
4663,1995,SARAWAK,55–59,30.7
4664,1995,SARAWAK,60–64,24.1
4665,1995,W.P.KUALA LUMPUR,Total,588.4
4666,1995,W.P.KUALA LUMPUR,15–19,28.4
